BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
HELMET (INT),PREFIX,"#% increased Energy Shield, # to maximum Life",LocalIncreasedEnergyShieldAndLife6,LocalIncreasedEnergyShieldAndLife5,LocalIncreasedEnergyShieldAndLife4,LocalIncreasedEnergyShieldAndLife3,LocalIncreasedEnergyShieldAndLife2,LocalIncreasedEnergyShieldAndLife1,,,,,,,,Helmet
HELMET (INT),PREFIX,"#% increased Energy Shield, # to maximum Mana",LocalIncreasedEnergyShieldAndMana6,LocalIncreasedEnergyShieldAndMana5,LocalIncreasedEnergyShieldAndMana4,LocalIncreasedEnergyShieldAndMana3,LocalIncreasedEnergyShieldAndMana2,LocalIncreasedEnergyShieldAndMana1,,,,,,,,Helmet
HELMET (INT),PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Helmet
HELMET (INT),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Helmet
HELMET (INT),PREFIX,# to maximum Energy Shield,LocalIncreasedEnergyShield8,LocalIncreasedEnergyShield7,LocalIncreasedEnergyShield6,LocalIncreasedEnergyShield5,LocalIncreasedEnergyShield4,LocalIncreasedEnergyShield3,LocalIncreasedEnergyShield2,LocalIncreasedEnergyShield1,,,,,,Helmet
HELMET (INT),PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Helmet
HELMET (INT),PREFIX,# to maximum Mana,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,Helmet
HELMET (INT),SUFFIX,# Life Regeneration per second,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,,Helmet
HELMET (INT),SUFFIX,#% increased Critical Hit Chance,CriticalStrikeChance5,CriticalStrikeChance4,CriticalStrikeChance3,CriticalStrikeChance2,CriticalStrikeChance1,,,,,,,,,Helmet
HELMET (INT),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",LightRadiusAndAccuracy3,LightRadiusAndAccuracy2,LightRadiusAndAccuracy1,,,,,,,,,,,Helmet
HELMET (INT),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Helmet
HELMET (INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Helmet
HELMET (INT),SUFFIX,# to Intelligence,Intelligence9,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,Helmet
HELMET (INT),SUFFIX,# to Level of all Minion Skills,GlobalMinionSpellSkillGemLevel2,GlobalMinionSpellSkillGemLevel1,,,,,,,,,,,,Helmet
HELMET (INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Helmet
HELMET (INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Helmet
HELMET (INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Helmet
HELMET (INT),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Helmet
HELMET (INT),SUFFIX,#% increased Energy Shield Recharge Rate,EnergyShieldRechargeRate4,EnergyShieldRechargeRate3,EnergyShieldRechargeRate2,EnergyShieldRechargeRate1,,,,,,,,,,Helmet
HELMET (DEX),PREFIX,#% increased Evasion Rating,LocalIncreasedEvasionRatingPercent7,LocalIncreasedEvasionRatingPercent6,LocalIncreasedEvasionRatingPercent5,LocalIncreasedEvasionRatingPercent4,LocalIncreasedEvasionRatingPercent3,LocalIncreasedEvasionRatingPercent2,LocalIncreasedEvasionRatingPercent1,,,,,,,Helmet
HELMET (DEX),PREFIX,"#% increased Evasion Rating, # to maximum Life",LocalIncreasedEvasionAndLife6,LocalIncreasedEvasionAndLife5,LocalIncreasedEvasionAndLife4,LocalIncreasedEvasionAndLife3,LocalIncreasedEvasionAndLife2,LocalIncreasedEvasionAndLife1,,,,,,,,Helmet
HELMET (DEX),PREFIX,"#% increased Evasion Rating, # to maximum Mana",LocalIncreasedEvasionAndMana6,LocalIncreasedEvasionAndMana5,LocalIncreasedEvasionAndMana4,LocalIncreasedEvasionAndMana3,LocalIncreasedEvasionAndMana2,LocalIncreasedEvasionAndMana1,,,,,,,,Helmet
HELMET (DEX),PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Helmet
HELMET (DEX),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Helmet
HELMET (DEX),PREFIX,# to Evasion Rating,LocalIncreasedEvasionRating8,LocalIncreasedEvasionRating7_,LocalIncreasedEvasionRating6,LocalIncreasedEvasionRating5,LocalIncreasedEvasionRating4,LocalIncreasedEvasionRating3,LocalIncreasedEvasionRating2,LocalIncreasedEvasionRating1,,,,,,Helmet
HELMET (DEX),PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Helmet
HELMET (DEX),PREFIX,# to maximum Mana,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,Helmet
HELMET (DEX),SUFFIX,# Life Regeneration per second,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,,Helmet
HELMET (DEX),SUFFIX,#% increased Critical Hit Chance,CriticalStrikeChance5,CriticalStrikeChance4,CriticalStrikeChance3,CriticalStrikeChance2,CriticalStrikeChance1,,,,,,,,,Helmet
HELMET (DEX),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",LightRadiusAndAccuracy3,LightRadiusAndAccuracy2,LightRadiusAndAccuracy1,,,,,,,,,,,Helmet
HELMET (DEX),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Helmet
HELMET (DEX),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Helmet
HELMET (DEX),SUFFIX,# to Dexterity,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,,Helmet
HELMET (DEX),SUFFIX,# to Intelligence,Intelligence9,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,Helmet
HELMET (DEX),SUFFIX,# to Level of all Minion Skills,GlobalMinionSpellSkillGemLevel2,GlobalMinionSpellSkillGemLevel1,,,,,,,,,,,,Helmet
HELMET (DEX),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Helmet
HELMET (DEX),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Helmet
HELMET (DEX),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Helmet
HELMET (DEX),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Helmet
HELMET (DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,,Helmet
HELMET (STR),PREFIX,#% increased Armour,LocalIncreasedPhysicalDamageReductionRatingPercent7,LocalIncreasedPhysicalDamageReductionRatingPercent6,LocalIncreasedPhysicalDamageReductionRatingPercent5,LocalIncreasedPhysicalDamageReductionRatingPercent4,LocalIncreasedPhysicalDamageReductionRatingPercent3,LocalIncreasedPhysicalDamageReductionRatingPercent2,LocalIncreasedPhysicalDamageReductionRatingPercent1,,,,,,,Helmet
HELMET (STR),PREFIX,"#% increased Armour, # to maximum Life",LocalIncreasedArmourAndLife6,LocalIncreasedArmourAndLife5,LocalIncreasedArmourAndLife4,LocalIncreasedArmourAndLife3,LocalIncreasedArmourAndLife2,LocalIncreasedArmourAndLife1,,,,,,,,Helmet
HELMET (STR),PREFIX,"#% increased Armour, # to maximum Mana",LocalIncreasedArmourAndMana6,LocalIncreasedArmourAndMana5,LocalIncreasedArmourAndMana4,LocalIncreasedArmourAndMana3,LocalIncreasedArmourAndMana2,LocalIncreasedArmourAndMana1,,,,,,,,Helmet
HELMET (STR),PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Helmet
HELMET (STR),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Helmet
HELMET (STR),PREFIX,# to Armour,LocalIncreasedPhysicalDamageReductionRating8,LocalIncreasedPhysicalDamageReductionRating7__,LocalIncreasedPhysicalDamageReductionRating6,LocalIncreasedPhysicalDamageReductionRating5,LocalIncreasedPhysicalDamageReductionRating4,LocalIncreasedPhysicalDamageReductionRating3,LocalIncreasedPhysicalDamageReductionRating2,LocalIncreasedPhysicalDamageReductionRating1,,,,,,Helmet
HELMET (STR),PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Helmet
HELMET (STR),PREFIX,# to maximum Mana,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,Helmet
HELMET (STR),SUFFIX,# Life Regeneration per second,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,,Helmet
HELMET (STR),SUFFIX,#% increased Critical Hit Chance,CriticalStrikeChance5,CriticalStrikeChance4,CriticalStrikeChance3,CriticalStrikeChance2,CriticalStrikeChance1,,,,,,,,,Helmet
HELMET (STR),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",LightRadiusAndAccuracy3,LightRadiusAndAccuracy2,LightRadiusAndAccuracy1,,,,,,,,,,,Helmet
HELMET (STR),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Helmet
HELMET (STR),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Helmet
HELMET (STR),SUFFIX,# to Intelligence,Intelligence9,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,Helmet
HELMET (STR),SUFFIX,# to Level of all Minion Skills,GlobalMinionSpellSkillGemLevel2,GlobalMinionSpellSkillGemLevel1,,,,,,,,,,,,Helmet
HELMET (STR),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Helmet
HELMET (STR),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Helmet
HELMET (STR),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Helmet
HELMET (STR),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Helmet
HELMET (STR),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Helmet
HELMET (STR),SUFFIX,#% of Armour also applies to Elemental Damage,ArmourAppliesToElementalDamage5,ArmourAppliesToElementalDamage4,ArmourAppliesToElementalDamage3,ArmourAppliesToElementalDamage2,ArmourAppliesToElementalDamage1,,,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,#% increased Evasion and Energy Shield,LocalIncreasedEvasionAndEnergyShield7,LocalIncreasedEvasionAndEnergyShield6,LocalIncreasedEvasionAndEnergyShield5_,LocalIncreasedEvasionAndEnergyShield4,LocalIncreasedEvasionAndEnergyShield3,LocalIncreasedEvasionAndEnergyShield2,LocalIncreasedEvasionAndEnergyShield1,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,"#% increased Evasion and Energy Shield, # to maximum Life",LocalIncreasedEvasionAndEnergyShieldAndLife6,LocalIncreasedEvasionAndEnergyShieldAndLife5,LocalIncreasedEvasionAndEnergyShieldAndLife4,LocalIncreasedEvasionAndEnergyShieldAndLife3,LocalIncreasedEvasionAndEnergyShieldAndLife2,LocalIncreasedEvasionAndEnergyShieldAndLife1,,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,"#% increased Evasion and Energy Shield, # to maximum Mana",LocalIncreasedEvasionAndEnergyShieldAndMana6,LocalIncreasedEvasionAndEnergyShieldAndMana5,LocalIncreasedEvasionAndEnergyShieldAndMana4,LocalIncreasedEvasionAndEnergyShieldAndMana3,LocalIncreasedEvasionAndEnergyShieldAndMana2,LocalIncreasedEvasionAndEnergyShieldAndMana1,,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Helmet
HELMET (DEX/INT),PREFIX,"# to Evasion Rating, # to maximum Energy Shield",LocalBaseEvasionRatingAndEnergyShield5_,LocalBaseEvasionRatingAndEnergyShield4,LocalBaseEvasionRatingAndEnergyShield3,LocalBaseEvasionRatingAndEnergyShield2,LocalBaseEvasionRatingAndEnergyShield1,,,,,,,,,Helmet
HELMET (DEX/INT),PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Helmet
HELMET (DEX/INT),PREFIX,# to maximum Mana,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,Helmet
HELMET (DEX/INT),SUFFIX,# Life Regeneration per second,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% increased Critical Hit Chance,CriticalStrikeChance5,CriticalStrikeChance4,CriticalStrikeChance3,CriticalStrikeChance2,CriticalStrikeChance1,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",LightRadiusAndAccuracy3,LightRadiusAndAccuracy2,LightRadiusAndAccuracy1,,,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,# to Dexterity,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,# to Intelligence,Intelligence9,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,Helmet
HELMET (DEX/INT),SUFFIX,# to Level of all Minion Skills,GlobalMinionSpellSkillGemLevel2,GlobalMinionSpellSkillGemLevel1,,,,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,#% increased Energy Shield Recharge Rate,EnergyShieldRechargeRate4,EnergyShieldRechargeRate3,EnergyShieldRechargeRate2,EnergyShieldRechargeRate1,,,,,,,,,,Helmet
HELMET (DEX/INT),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,,Helmet
HELMET (STR/INT),PREFIX,#% increased Armour and Energy Shield,LocalIncreasedArmourAndEnergyShield7,LocalIncreasedArmourAndEnergyShield6,LocalIncreasedArmourAndEnergyShield5,LocalIncreasedArmourAndEnergyShield4,LocalIncreasedArmourAndEnergyShield3,LocalIncreasedArmourAndEnergyShield2,LocalIncreasedArmourAndEnergyShield1,,,,,,,Helmet
HELMET (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to maximum Life",LocalIncreasedArmourAndEnergyShieldAndLife6,LocalIncreasedArmourAndEnergyShieldAndLife5,LocalIncreasedArmourAndEnergyShieldAndLife4,LocalIncreasedArmourAndEnergyShieldAndLife3,LocalIncreasedArmourAndEnergyShieldAndLife2,LocalIncreasedArmourAndEnergyShieldAndLife1,,,,,,,,Helmet
HELMET (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to maximum Mana",LocalIncreasedArmourAndEnergyShieldAndMana6,LocalIncreasedArmourAndEnergyShieldAndMana5,LocalIncreasedArmourAndEnergyShieldAndMana4,LocalIncreasedArmourAndEnergyShieldAndMana3,LocalIncreasedArmourAndEnergyShieldAndMana2,LocalIncreasedArmourAndEnergyShieldAndMana1,,,,,,,,Helmet
HELMET (STR/INT),PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Helmet
HELMET (STR/INT),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Helmet
HELMET (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",LocalBaseArmourAndEnergyShield5,LocalBaseArmourAndEnergyShield4,LocalBaseArmourAndEnergyShield3,LocalBaseArmourAndEnergyShield2_,LocalBaseArmourAndEnergyShield1,,,,,,,,,Helmet
HELMET (STR/INT),PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Helmet
HELMET (STR/INT),PREFIX,# to maximum Mana,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,Helmet
HELMET (STR/INT),SUFFIX,# Life Regeneration per second,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% increased Critical Hit Chance,CriticalStrikeChance5,CriticalStrikeChance4,CriticalStrikeChance3,CriticalStrikeChance2,CriticalStrikeChance1,,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",LightRadiusAndAccuracy3,LightRadiusAndAccuracy2,LightRadiusAndAccuracy1,,,,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,# to Intelligence,Intelligence9,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,Helmet
HELMET (STR/INT),SUFFIX,# to Level of all Minion Skills,GlobalMinionSpellSkillGemLevel2,GlobalMinionSpellSkillGemLevel1,,,,,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Helmet
HELMET (STR/INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Helmet
