BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
GLOVES (STR),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (STR),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% of Armour also applies to Elemental Damage,66,48,36,30,30,,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,#% increased Evasion and Energy Shield,65,60,54,46,33,16,2,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,"#% increased Evasion and Energy Shield, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,"# to Evasion Rating, # to maximum Energy Shield",46,33,16,1,,,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Energy Shield Recharge Rate,48,36,30,30,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,66,48,36,30,30,,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,#% increased Armour and Energy Shield,65,60,54,46,33,16,2,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",46,33,16,1,,,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Energy Shield Recharge Rate,48,36,30,30,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% of Armour also applies to Elemental Damage,66,48,36,30,30,,,,,,,,,Gloves
GLOVES (STR/DEX),PREFIX,#% increased Armour and Evasion,65,60,54,46,33,16,2,,,,,,,Gloves
GLOVES (STR/DEX),PREFIX,"#% increased Armour and Evasion, # to maximum Life",78,60,46,33,16,8,,,,,,,,Gloves
GLOVES (STR/DEX),PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,"# to Armour, # to Evasion Rating",46,33,16,1,,,,,,,,,,Gloves
GLOVES (STR/DEX),PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,# to maximum Mana,60,54,46,38,33,25,16,6,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,Adds # to # Cold damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,Adds # to # Fire damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,Adds # to # Lightning damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/DEX),PREFIX,Adds # to # Physical Damage to Attacks,75,65,60,54,46,33,16,8,1,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% increased Attack Speed,60,37,22,1,,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% increased Critical Damage Bonus,59,45,31,21,8,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,# to Dexterity,81,74,66,55,44,33,22,11,1,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,# to Level of all Melee Skills,41,5,,,,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Gain # Life per Enemy Hit with Attacks,40,30,20,8,,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Leech #% of Physical Attack Damage as Life,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Leech #% of Physical Attack Damage as Mana,81,68,54,38,21,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,#% of Armour also applies to Elemental Damage,66,48,36,30,30,,,,,,,,,Gloves
GLOVES (STR/DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,66,48,36,30,30,,,,,,,,,Gloves
AMULET,PREFIX,#% increased Armour,75,65,54,46,33,16,2,,,,,,,Amulet
AMULET,PREFIX,#% increased Evasion Rating,77,70,54,46,33,16,2,,,,,,,Amulet
AMULET,PREFIX,#% increased maximum Energy Shield,75,65,54,46,33,16,2,,,,,,,Amulet
AMULET,PREFIX,#% increased maximum Life,75,60,33,,,,,,,,,,,Amulet
AMULET,PREFIX,#% increased maximum Mana,75,60,33,,,,,,,,,,,Amulet
AMULET,PREFIX,#% increased Rarity of Items found,47,29,10,,,,,,,,,,,Amulet
AMULET,PREFIX,#% increased Spell Damage,75,60,46,33,16,1,,,,,,,,Amulet
AMULET,PREFIX,# to Accuracy Rating,67,58,48,36,26,18,11,1,,,,,,Amulet
AMULET,PREFIX,# to maximum Energy Shield,80,70,65,54,46,33,25,16,11,1,,,,Amulet
AMULET,PREFIX,# to maximum Life,60,54,46,38,33,24,16,6,1,,,,,Amulet
AMULET,PREFIX,# to maximum Mana,82,75,70,65,60,54,46,38,33,25,16,6,1,Amulet
AMULET,PREFIX,# to Spirit,54,46,33,25,16,,,,,,,,,Amulet
AMULET,SUFFIX,# Life Regeneration per second,75,68,58,47,35,26,17,11,5,1,,,,Amulet
AMULET,SUFFIX,#% increased Cast Speed,60,45,30,15,1,,,,,,,,,Amulet
AMULET,SUFFIX,#% increased Critical Damage Bonus,74,59,45,31,21,8,,,,,,,,Amulet
AMULET,SUFFIX,#% increased Critical Hit Chance,72,58,44,30,20,5,,,,,,,,Amulet
AMULET,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Amulet
AMULET,SUFFIX,#% increased Rarity of Items found,40,24,3,,,,,,,,,,,Amulet
AMULET,SUFFIX,#% of Damage taken Recouped as Life,79,68,56,44,30,,,,,,,,,Amulet
AMULET,SUFFIX,#% of Damage taken Recouped as Mana,80,69,57,45,31,,,,,,,,,Amulet
AMULET,SUFFIX,# to all Attributes,82,75,66,55,44,33,22,11,1,,,,,Amulet
AMULET,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Amulet
AMULET,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Amulet
AMULET,SUFFIX,# to Level of all Melee Skills,75,41,5,,,,,,,,,,,Amulet
AMULET,SUFFIX,# to Level of all Minion Skills,75,41,5,,,,,,,,,,,Amulet
AMULET,SUFFIX,# to Level of all Projectile Skills,75,41,5,,,,,,,,,,,Amulet
AMULET,SUFFIX,# to Level of all Spell Skills,75,41,5,,,,,,,,,,,Amulet
AMULET,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Amulet
AMULET,SUFFIX,#% to all Elemental Resistances,80,68,54,40,26,12,,,,,,,,Amulet
AMULET,SUFFIX,#% to Chaos Resistance,81,68,56,44,30,16,,,,,,,,Amulet
AMULET,SUFFIX,#% to Cold Resistance,82,71,60,50,38,26,14,1,,,,,,Amulet
AMULET,SUFFIX,#% to Fire Resistance,82,71,60,48,36,24,12,1,,,,,,Amulet
AMULET,SUFFIX,#% to Lightning Resistance,82,71,60,49,37,25,13,1,,,,,,Amulet
TALISMAN,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,Talisman
TALISMAN,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Talisman
TALISMAN,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Talisman
TALISMAN,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Talisman
TALISMAN,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Talisman
TALISMAN,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Talisman
TALISMAN,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Talisman
TALISMAN,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Talisman
TALISMAN,SUFFIX,#% increased Attack Speed,77,60,45,37,30,22,11,1,,,,,,Talisman
TALISMAN,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Talisman
TALISMAN,SUFFIX,#% increased Stun Duration,71,58,44,30,18,5,,,,,,,,Talisman
TALISMAN,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Talisman
TALISMAN,SUFFIX,# to Level of all Melee Skills,81,55,36,18,2,,,,,,,,,Talisman
TALISMAN,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Talisman
TALISMAN,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Talisman
TALISMAN,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Talisman
TALISMAN,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Talisman
TALISMAN,SUFFIX,Causes #% increased Stun Buildup,74,58,44,30,20,5,,,,,,,,Talisman
TALISMAN,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Talisman
TALISMAN,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Talisman
TALISMAN,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Talisman
TALISMAN,SUFFIX,Leeches #% of Physical Damage as Life,81,68,54,38,21,,,,,,,,,Talisman
TALISMAN,SUFFIX,Leeches #% of Physical Damage as Mana,81,68,54,38,21,,,,,,,,,Talisman
